420|55|201808|铁路本地话费|2640
420|55|201808|铁路长途费|3612
420|57|201808|国内长途费(不含台港澳)|126
420|57|201808|基本月租费|3200
420|57|201808|市话本地费|3282
420|57|201808|新业务费|480
420|57|201808|铁路本地话费|600
420|58|201808|基本月租费|81000
420|58|201808|市话本地费|17580
420|58|201808|新业务费|9120
420|58|201808|铁路本地话费|8910
420|58|201808|铁路长途费|1614
420|59|201808|基本月租费|3200
420|59|201808|市话本地费|88
420|59|201808|铁路本地话费|1620
420|59|201808|铁路长途费|912
420|60|201808|基本月租费|1800
420|60|201808|新业务费|480
420|61|201808|基本月租费|3200
420|61|201808|新业务费|160
420|62|201808|基本月租费|6400
420|63|201808|国内长途费(不含台港澳)|27466
420|63|201808|基本月租费|28800
420|63|201808|市话本地费|25068
420|63|201808|新业务费|4000
420|63|201808|铁路本地话费|18050
420|63|201808|铁路长途费|318
420|64|201808|基本月租费|2500
420|64|201808|新业务费|480
420|65|201808|基本月租费|3200
420|65|201808|新业务费|640
420|67|201808|基本月租费|6400
420|67|201808|市话本地费|1610
420|67|201808|新业务费|1280
420|67|201808|易套餐包月费|11600
420|68|201808|基本月租费|3200
420|69|201808|国内长途费(不含台港澳)|4340
420|69|201808|基本月租费|9600
420|69|201808|市话本地费|22256
420|70|201808|区间话费|1020
420|70|201808|国内长途费(不含台港澳)|1491
420|70|201808|国内长途费(不含台港澳)(IP资费)|25305
420|70|201808|基本月租费|321000
420|70|201808|市话本地费|111378
420|70|201808|新业务费|960
420|71|201808|区间话费|80
420|71|201808|国内长途费(不含台港澳)(IP资费)|2760
420|71|201808|基本月租费|168800
420|71|201808|市话本地费|17162
420|72|201808|基本月租费|6400
420|73|201808|区间话费|20
420|73|201808|国内长途费(不含台港澳)|280518
420|73|201808|市话本地费|78932
420|74|201808|区间话费|1640
420|74|201808|国内长途费(不含台港澳)|330984
420|74|201808|市话本地费|382552
420|75|201808|新业务费|480
420|75|201808|易套餐包月费|4800
420|76|201808|基本月租费|6400
420|77|201808|基本月租费|3200
420|77|201808|新业务费|480
420|78|201808|国内长途费(不含台港澳)|21136
420|78|201808|市话本地费|21348
420|78|201808|新业务费|34080
420|79|201808|新业务费|960
420|79|201808|易套餐包月费|9600
420|80|201808|区间话费|60
420|80|201808|国内长途费(不含台港澳)|18104
420|80|201808|国内长途费(不含台港澳)(IP资费)|107820
420|80|201808|基本月租费|154500
420|80|201808|市话本地费|190302
420|80|201808|新业务费|72800
420|80|201808|易套餐包月费|3300
420|81|201808|易套餐包月费|2800
420|82|201808|基本月租费|12500
420|82|201808|市话本地费|1562
420|82|201808|新业务费|4560
420|83|201808|基本月租费|9600
420|83|201808|新业务费|1760
420|84|201808|新业务费|640
420|84|201808|易套餐包月费|3800
420|85|201808|国内长途费(不含台港澳)(IP资费)|8670
420|85|201808|基本月租费|19200
420|85|201808|市话本地费|4810
420|85|201808|新业务费|2880
420|86|201808|新业务费|640
420|86|201808|易套餐包月费|3800
420|87|201808|基本月租费|3200
420|87|201808|新业务费|480
420|88|201808|新业务费|5920
420|89|201808|基本月租费|6400
420|89|201808|新业务费|960
420|90|201808|新业务费|400
420|90|201808|易套餐包月费|3000
420|91|201808|基本月租费|1800
420|91|201808|新业务费|480
420|92|201808|国内长途费(不含台港澳)|60
420|92|201808|市话本地费|18178
420|93|201808|基本月租费|6400
420|93|201808|市话本地费|2892
420|93|201808|新业务费|1280
420|93|201808|铁路本地话费|1160
420|94|201808|基本月租费|2500
420|94|201808|新业务费|480
420|95|201808|基本月租费|9600
420|95|201808|新业务费|1920
420|96|201808|基本月租费|6400
420|97|201808|国内长途费(不含台港澳)|60
420|97|201808|基本月租费|44800
420|97|201808|市话本地费|6732
420|97|201808|新业务费|6720
420|97|201808|铁路本地话费|3640
420|97|201808|铁路长途费|222
420|98|201808|国内长途费(不含台港澳)|6578
420|98|201808|基本月租费|51200
420|98|201808|市话本地费|45998
420|98|201808|新业务费|4800
420|98|201808|铁路本地话费|320
420|99|201808|台港澳长途费|1602
420|99|201808|台港澳长途费(IP资费)|2928
420|99|201808|国内长途费(不含台港澳)(IP资费)|555
420|99|201808|市话本地费|7634
420|100|201808|国内长途费(不含台港澳)|111135
420|100|201808|市话本地费|95296
420|100|201808|新业务费|81260
420|101|201808|国内长途费(不含台港澳)|2844
420|101|201808|基本月租费|3200
420|101|201808|市话本地费|11090
420|101|201808|新业务费|5440
420|101|201808|铁路本地话费|40
420|103|201808|基本月租费|6400
420|103|201808|新业务费|960
420|104|201808|国内长途费(不含台港澳)|11307
420|104|201808|国内长途费(不含台港澳)(IP资费)|1110
420|104|201808|基本月租费|65800
420|104|201808|市话本地费|13474
420|104|201808|新业务费|10080
420|104|201808|铁路本地话费|12420
420|104|201808|铁路长途费|2718
420|105|201808|区间话费|120
420|105|201808|国内长途费(不含台港澳)|64304
420|105|201808|基本月租费|113800
420|105|201808|市话本地费|24280
420|105|201808|新业务费|17440
420|105|201808|铁路本地话费|20270
420|105|201808|铁路长途费|4854
420|106|201808|区间话费|40
420|106|201808|国内长途费(不含台港澳)|606
420|106|201808|基本月租费|55000
420|106|201808|市话本地费|2440
420|106|201808|新业务费|9600
420|106|201808|铁路本地话费|20
420|107|201808|区间话费|1160
420|107|201808|国内长途费(不含台港澳)|276113
420|107|201808|国内长途费(不含台港澳)(IP资费)|2610
420|107|201808|基本月租费|460300
420|107|201808|市话本地费|57240
420|107|201808|新业务费|87820
420|107|201808|铁路本地话费|11110
420|107|201808|铁路长途费|5488
420|108|201808|国内长途费(不含台港澳)|20361
420|108|201808|国内长途费(不含台港澳)(IP资费)|9720
420|108|201808|基本月租费|80000
420|108|201808|市话本地费|20576
420|108|201808|新业务费|11520
420|108|201808|铁路本地话费|7300
420|108|201808|铁路长途费|5832
420|109|201808|基本月租费|6400
420|109|201808|新业务费|480
420|109|201808|铁路本地话费|20
420|110|201808|国内长途费(不含台港澳)|6834
420|110|201808|基本月租费|19200
420|110|201808|市话本地费|514
420|110|201808|新业务费|2880
420|110|201808|铁路本地话费|810
420|110|201808|铁路长途费|12
420|111|201808|基本月租费|35700
420|111|201808|市话本地费|9372
420|111|201808|新业务费|960
420|111|201808|铁路本地话费|2030
420|112|201808|国内长途费(不含台港澳)|4471
420|112|201808|基本月租费|106900
420|112|201808|市话本地费|26117
420|112|201808|新业务费|24000
420|112|201808|铁路本地话费|10328
420|112|201808|铁路长途费|12087
420|113|201808|国内长途费(不含台港澳)|9716
420|113|201808|基本月租费|150800
420|113|201808|市话本地费|35278
420|113|201808|新业务费|11040
420|113|201808|铁路本地话费|33370
420|113|201808|铁路长途费|20133
420|114|201808|国内长途费(不含台港澳)|786
420|114|201808|国内长途费(不含台港澳)(IP资费)|3930
420|114|201808|基本月租费|25600
420|114|201808|市话本地费|8204
420|114|201808|新业务费|1440
420|114|201808|铁路本地话费|1840
420|115|201808|国内长途费(不含台港澳)|8658
420|115|201808|基本月租费|25600
420|115|201808|市话本地费|6758
420|115|201808|新业务费|3840
420|115|201808|铁路本地话费|6990
420|115|201808|铁路长途费|10638
420|116|201808|区间话费|160
420|116|201808|国内长途费(不含台港澳)|99708
420|116|201808|基本月租费|343200
420|116|201808|市话本地费|32204
420|116|201808|新业务费|65440
420|116|201808|铁路本地话费|45340
420|116|201808|铁路长途费|15174
420|117|201808|国内长途费(不含台港澳)|27494
420|117|201808|基本月租费|182700
420|117|201808|市话本地费|25324
420|117|201808|新业务费|28940
420|117|201808|铁路本地话费|30300
420|117|201808|铁路长途费|49434
420|118|201808|区间话费|340
420|118|201808|国内长途费(不含台港澳)|113072
420|118|201808|基本月租费|137300
420|118|201808|市话本地费|59758
420|118|201808|新业务费|24160
420|118|201808|铁路本地话费|8860
420|118|201808|铁路长途费|71084
420|119|201808|国内长途费(不含台港澳)|12642
420|119|201808|基本月租费|92800
420|119|201808|市话本地费|21326
420|119|201808|新业务费|13760
420|119|201808|铁路本地话费|16830
420|119|201808|铁路长途费|12096
420|120|201808|国内长途费(不含台港澳)|1602
420|120|201808|基本月租费|102000
420|120|201808|市话本地费|4604
420|120|201808|新业务费|7040
420|120|201808|铁路本地话费|4520
420|120|201808|铁路长途费|17504
420|121|201808|国内长途费(不含台港澳)|2442
420|121|201808|基本月租费|25600
420|121|201808|市话本地费|22852
420|121|201808|新业务费|2400
420|121|201808|铁路本地话费|4290
420|121|201808|铁路长途费|11592
420|122|201808|基本月租费|41700
420|122|201808|市话本地费|36
420|122|201808|新业务费|1440
420|122|201808|铁路本地话费|150
420|122|201808|铁路长途费|264
420|123|201808|区间话费|20
420|123|201808|国内长途费(不含台港澳)|18624
420|123|201808|基本月租费|186000
420|123|201808|市话本地费|114586
420|123|201808|新业务费|30560
420|123|201808|铁路本地话费|46060
420|123|201808|铁路长途费|24745
420|124|201808|基本月租费|6400
420|124|201808|市话本地费|1164
420|124|201808|新业务费|480
420|124|201808|铁路本地话费|1590
420|125|201808|国内长途费(不含台港澳)|3877
420|125|201808|基本月租费|32000
420|125|201808|市话本地费|9730
420|125|201808|新业务费|1440
420|125|201808|铁路本地话费|2540
420|125|201808|铁路长途费|18060
420|126|201808|国内长途费(不含台港澳)|21220
420|126|201808|基本月租费|144000
420|126|201808|市话本地费|27652
420|126|201808|新业务费|17440
420|126|201808|铁路本地话费|41200
420|126|201808|铁路长途费|32514
420|127|201808|国内长途费(不含台港澳)|63629
420|127|201808|基本月租费|142600
420|127|201808|市话本地费|52288
420|127|201808|新业务费|24960
420|127|201808|铁路本地话费|79300
420|127|201808|铁路长途费|74748
420|128|201808|区间话费|80
420|128|201808|国内长途费(不含台港澳)|8748
420|128|201808|国内长途费(不含台港澳)(IP资费)|2610
420|128|201808|基本月租费|183600
420|128|201808|市话本地费|106142
420|128|201808|新业务费|20780
420|128|201808|铁路本地话费|10370
420|128|201808|铁路长途费|535
420|129|201808|区间话费|280
420|129|201808|国内长途费(不含台港澳)|85758
420|129|201808|基本月租费|160900
420|129|201808|市话本地费|48494
420|129|201808|新业务费|26160
420|129|201808|铁路本地话费|22630
420|129|201808|铁路长途费|37561
420|130|201808|基本月租费|3200
420|130|201808|新业务费|960
420|130|201808|易套餐包月费|3300
420|131|201808|国内长途费(不含台港澳)|36780
420|131|201808|基本月租费|12800
420|131|201808|市话本地费|18002
420|131|201808|新业务费|480
420|131|201808|铁路本地话费|9770
420|132|201808|基本月租费|3200
420|132|201808|铁路本地话费|20700
420|133|201808|基本月租费|5000
420|133|201808|市话本地费|2726
420|133|201808|新业务费|1440
420|133|201808|铁路本地话费|3570
420|133|201808|铁路长途费|282
420|134|201808|基本月租费|3200
420|136|201808|基本月租费|6400
420|136|201808|新业务费|960
420|137|201808|新业务费|960
420|138|201808|基本月租费|3200
420|138|201808|市话本地费|380
420|138|201808|铁路本地话费|870
420|138|201808|铁路长途费|306
420|140|201808|基本月租费|1800
420|140|201808|新业务费|480
420|141|201808|基本月租费|3200
420|141|201808|新业务费|640
420|142|201808|基本月租费|12800
420|142|201808|市话本地费|2196
420|142|201808|新业务费|1120
420|142|201808|易套餐包月费|6600
420|143|201808|区间话费|1984
420|143|201808|国内长途费(不含台港澳)|10953
420|143|201808|基本月租费|150200
420|143|201808|市话本地费|7361
420|143|201808|新业务费|22240
420|143|201808|铁路本地话费|2920
420|144|201808|基本月租费|3200
420|145|201808|国内长途费(不含台港澳)|1314
420|145|201808|基本月租费|9600
420|145|201808|市话本地费|11202
420|145|201808|新业务费|1760
420|145|201808|铁路本地话费|240
420|146|201808|国内长途费(不含台港澳)|672
420|146|201808|基本月租费|19200
420|146|201808|市话本地费|14612
420|146|201808|新业务费|3040
420|146|201808|铁路本地话费|6890
420|147|201808|国内长途费(不含台港澳)|876
420|147|201808|基本月租费|6900
420|147|201808|市话本地费|3296
420|147|201808|新业务费|480
420|147|201808|铁路本地话费|120
420|147|201808|铁路长途费|18
420|148|201808|基本月租费|21400
420|148|201808|易套餐包月费|6000
420|149|201808|基本月租费|3200
420|150|201808|国内长途费(不含台港澳)|43813
420|150|201808|国内长途费(不含台港澳)(IP资费)|7650
420|150|201808|基本月租费|208900
420|150|201808|市话本地费|540644
420|150|201808|新业务费|27360
420|150|201808|铁路本地话费|1250
420|150|201808|铁路长途费|18
420|151|201808|国内长途费(不含台港澳)|10818
420|151|201808|基本月租费|9600
420|151|201808|市话本地费|712
420|151|201808|铁路本地话费|670
420|152|201808|基本月租费|6400
420|152|201808|新业务费|960
420|153|201808|国内长途费(不含台港澳)|204
420|153|201808|市话本地费|2314
420|154|201808|基本月租费|1800
420|154|201808|新业务费|480
420|155|201808|国内长途费(不含台港澳)|12698
420|155|201808|基本月租费|59400
420|155|201808|市话本地费|26058
420|155|201808|新业务费|3360
420|155|201808|铁路本地话费|55300
420|155|201808|铁路长途费|17302
420|156|201808|基本月租费|2800
420|156|201808|市话本地费|2520
420|156|201808|新业务费|640
420|157|201808|基本月租费|30000
420|157|201808|新业务费|480
420|158|201808|区间话费|40
420|158|201808|国内长途费(不含台港澳)|14153
420|158|201808|基本月租费|44800
420|158|201808|市话本地费|23934
420|158|201808|新业务费|6400
420|158|201808|铁路本地话费|15970
420|158|201808|铁路长途费|3381
420|159|201808|国内长途费(不含台港澳)(IP资费)|3030
420|159|201808|基本月租费|9600
420|159|201808|市话本地费|4824
420|159|201808|新业务费|1600
420|160|201808|新业务费|2400
420|160|201808|易套餐包月费|36600
420|161|201808|基本月租费|3200
420|163|201808|基本月租费|6400
420|164|201808|基本月租费|28800
420|164|201808|新业务费|1440
420|165|201808|基本月租费|3200
420|165|201808|新业务费|160
420|166|201808|新业务费|960
420|166|201808|易套餐包月费|13600
420|167|201808|新业务费|480
420|167|201808|易套餐包月费|3800
420|169|201808|基本月租费|7500
420|169|201808|新业务费|1600
420|170|201808|新业务费|480
420|170|201808|易套餐包月费|3800
420|171|201808|基本月租费|3200
420|171|201808|市话本地费|1148
420|171|201808|新业务费|480
420|172|201808|基本月租费|6400
420|172|201808|新业务费|960
420|173|201808|基本月租费|3200
420|173|201808|新业务费|480
420|174|201808|基本月租费|9600
420|174|201808|新业务费|1440
420|175|201808|基本月租费|6400
420|176|201808|基本月租费|1800
420|177|201808|基本月租费|2800
420|177|201808|市话本地费|664
420|177|201808|新业务费|640
420|178|201808|基本月租费|1497
420|178|201808|市话本地费|599
420|178|201808|新业务费|530
420|179|201808|易套餐包月费|22100
420|180|201808|基本月租费|3200
420|181|201808|基本月租费|3200
420|181|201808|新业务费|480
420|182|201808|易套餐包月费|3800
420|184|201808|基本月租费|6400
420|185|201808|基本月租费|3200
420|185|201808|新业务费|480
420|187|201808|新业务费|1280
420|187|201808|易套餐包月费|14400
420|188|201808|基本月租费|5000
420|188|201808|新业务费|320
420|189|201808|新业务费|480
420|189|201808|易套餐包月费|3300
420|190|201808|基本月租费|5600
420|190|201808|易套餐包月费|20600
420|191|201808|基本月租费|9600
420|191|201808|市话本地费|756
420|191|201808|新业务费|1440
420|192|201808|基本月租费|1000
420|193|201808|基本月租费|1000
420|194|201808|基本月租费|6400
420|194|201808|市话本地费|40
420|194|201808|新业务费|960
420|194|201808|易套餐包月费|3300
420|195|201808|区间话费|1420
420|195|201808|国内长途费(不含台港澳)(IP资费)|30150
420|195|201808|市话本地费|166009
420|196|201808|基本月租费|9600
420|196|201808|新业务费|1600
420|197|201808|基本月租费|2500
420|197|201808|新业务费|480
420|198|201808|基本月租费|6400
420|198|201808|新业务费|480
420|199|201808|基本月租费|3200
420|199|201808|易套餐包月费|3300
420|200|201808|基本月租费|9600
