420|112|201808|基本月租费|1800|61324933
420|112|201808|基本月租费|1800|61326973
420|112|201808|市话本地费|834|61324833
420|112|201808|基本月租费|1800|61324343
420|112|201808|基本月租费|3200|61350664
420|112|201808|铁路本地话费|126|61330008
420|112|201808|基本月租费|1800|61324723
420|112|201808|铁路本地话费|380|61330098
420|112|201808|基本月租费|1800|61324333
420|112|201808|铁路长途费|551|61326633
420|112|201808|市话本地费|4038|61350666
420|112|201808|新业务费|640|61324333
420|112|201808|基本月租费|3200|61350666
420|112|201808|基本月租费|1800|61326893
420|112|201808|市话本地费|6399|61324843
420|112|201808|铁路本地话费|100|61350695
420|112|201808|基本月租费|1800|61324843
420|112|201808|新业务费|480|61354315
420|112|201808|铁路长途费|745|61324723
420|112|201808|新业务费|480|61324423
420|112|201808|新业务费|480|61332039
420|112|201808|铁路本地话费|288|61326763
420|112|201808|新业务费|960|61326553
420|112|201808|铁路本地话费|963|61326633
420|112|201808|基本月租费|3200|61350659
420|112|201808|铁路本地话费|99|61324343
420|112|201808|铁路本地话费|72|61326204
420|112|201808|基本月租费|1800|61324423
420|112|201808|铁路长途费|1091|61324533
420|112|201808|新业务费|480|61354319
420|112|201808|基本月租费|3200|61350663
420|112|201808|新业务费|640|61350663
420|112|201808|铁路本地话费|270|61325833
420|112|201808|国内长途费(不含台港澳)|281|61324843
420|112|201808|新业务费|960|61324553
420|112|201808|市话本地费|48|61354319
420|112|201808|市话本地费|258|61350663
420|112|201808|国内长途费(不含台港澳)|445|61330008
420|112|201808|基本月租费|1800|61329683
420|112|201808|铁路本地话费|612|61354327
420|112|201808|铁路本地话费|1845|61326973
420|112|201808|新业务费|640|61350664
420|112|201808|国内长途费(不含台港澳)|2124|61354327
420|112|201808|国内长途费(不含台港澳)|516|61350666
420|112|201808|基本月租费|1800|61326633
420|11|201808|新业务费|160|61291235
420|11|201808|基本月租费|1800|61291235
420|100|201808|市话本地费|180|61321314
420|100|201808|新业务费|480|61357115
420|100|201808|新业务费|480|61373054
420|100|201808|新业务费|480|61324684
420|100|201808|新业务费|480|61373065
420|100|201808|市话本地费|54|61323284
420|100|201808|新业务费|480|61373409
420|100|201808|国内长途费(不含台港澳)|956|61324084
420|100|201808|新业务费|480|61324694
420|100|201808|新业务费|480|61373149
420|100|201808|市话本地费|1086|61324084
420|100|201808|新业务费|480|61322234
420|100|201808|新业务费|480|61321344
420|100|201808|国内长途费(不含台港澳)|522|61322414
420|100|201808|国内长途费(不含台港澳)|846|61323314
420|100|201808|新业务费|960|61321194
420|100|201808|新业务费|480|61373136
420|100|201808|市话本地费|3170|61324294
420|100|201808|新业务费|480|61359493
420|100|201808|市话本地费|90|61321294
420|100|201808|新业务费|480|61323674
420|100|201808|新业务费|480|61322864
420|100|201808|新业务费|480|61359223
420|100|201808|新业务费|960|61321764
420|100|201808|市话本地费|532|61323764
420|100|201808|市话本地费|1030|61324684
420|100|201808|新业务费|480|61373099
420|100|201808|市话本地费|434|61323184
420|100|201808|新业务费|480|61373129
420|100|201808|新业务费|480|61359513
420|100|201808|国内长途费(不含台港澳)|1200|61323484
420|100|201808|新业务费|480|61373192
420|100|201808|市话本地费|766|61321504
420|100|201808|新业务费|480|61373115
420|100|201808|市话本地费|68|61324774
420|100|201808|市话本地费|360|61322624
420|100|201808|市话本地费|54|61322634
420|100|201808|市话本地费|126|61326774
420|100|201808|市话本地费|938|61324384
420|100|201808|市话本地费|54|61321564
420|100|201808|市话本地费|216|61321074
420|100|201808|市话本地费|54|61373095
420|100|201808|市话本地费|56|61321574
420|100|201808|国内长途费(不含台港澳)|8493|61326874
420|100|201808|新业务费|480|61373406
420|100|201808|市话本地费|162|61324124
420|100|201808|市话本地费|904|61321644
420|100|201808|新业务费|480|61323254
420|100|201808|新业务费|480|61373401
420|100|201808|新业务费|480|61322804
420|100|201808|国内长途费(不含台港澳)|378|61321344
420|100|201808|新业务费|480|61321644
420|100|201808|新业务费|480|61373143
420|100|201808|新业务费|480|61373067
420|100|201808|国内长途费(不含台港澳)|6084|61342791
420|100|201808|市话本地费|846|61321764
420|100|201808|国内长途费(不含台港澳)|4368|61322944
420|100|201808|新业务费|480|61326774
420|100|201808|市话本地费|554|61322944
420|100|201808|新业务费|480|61321314
420|100|201808|新业务费|480|61373083
420|100|201808|新业务费|480|61373150
420|100|201808|国内长途费(不含台港澳)|4392|61321864
420|100|201808|国内长途费(不含台港澳)|1326|61324784
420|100|201808|市话本地费|94|61321554
420|100|201808|市话本地费|1172|61324994
420|100|201808|国内长途费(不含台港澳)|14670|61326394
420|100|201808|新业务费|480|61373101
420|100|201808|新业务费|480|61373103
420|100|201808|新业务费|480|61321604
420|100|201808|国内长途费(不含台港澳)|150|61359494
420|100|201808|新业务费|480|61373097
420|100|201808|市话本地费|350|61322224
420|100|201808|新业务费|480|61373178
420|100|201808|市话本地费|436|61324784
420|100|201808|市话本地费|198|61322804
420|100|201808|新业务费|480|61373400
420|100|201808|国内长途费(不含台港澳)|36|61326774
420|100|201808|新业务费|480|61324444
420|100|201808|新业务费|160|61329990
420|100|201808|市话本地费|1278|61357115
420|100|201808|新业务费|480|61373127
420|100|201808|新业务费|480|61373111
420|100|201808|市话本地费|6580|61321954
420|100|201808|市话本地费|1406|61359311
420|100|201808|市话本地费|616|61324444
420|100|201808|新业务费|480|61325024
420|100|201808|新业务费|480|61323864
420|100|201808|新业务费|480|61373084
420|100|201808|新业务费|480|61359704
420|100|201808|新业务费|480|61373180
420|100|201808|新业务费|480|61373102
420|100|201808|新业务费|480|61373085
420|100|201808|市话本地费|54|61321044
420|100|201808|市话本地费|492|61321194
420|100|201808|新业务费|480|61350232
420|100|201808|市话本地费|538|61359443
420|100|201808|市话本地费|2596|61323254
420|100|201808|新业务费|480|61325644
420|100|201808|新业务费|480|61325594
420|100|201808|新业务费|480|61321214
420|100|201808|市话本地费|18|61322134
420|100|201808|市话本地费|234|61322294
420|100|201808|新业务费|480|61323544
420|100|201808|市话本地费|60|61359515
420|100|201808|新业务费|480|61373071
420|100|201808|新业务费|480|61346349
420|100|201808|市话本地费|216|61323484
420|100|201808|新业务费|480|61359768
420|100|201808|新业务费|480|61373082
420|100|201808|新业务费|640|61321364
420|100|201808|新业务费|480|61373131
420|100|201808|市话本地费|334|61325024
420|100|201808|市话本地费|504|61321464
420|100|201808|新业务费|480|61326394
420|100|201808|新业务费|960|61321084
420|100|201808|新业务费|480|61357923
420|100|201808|市话本地费|144|61321344
420|100|201808|新业务费|480|61373148
420|100|201808|新业务费|480|61324184
420|100|201808|市话本地费|1072|61325584
420|100|201808|新业务费|480|61373100
420|100|201808|市话本地费|682|61321864
420|100|201808|国内长途费(不含台港澳)|606|61359493
420|100|201808|新业务费|480|61321754
420|100|201808|新业务费|480|61373405
420|100|201808|市话本地费|264|61321274
420|100|201808|新业务费|480|61321954
420|100|201808|市话本地费|2128|61326874
420|100|201808|市话本地费|236|61322694
420|100|201808|新业务费|480|61322294
420|100|201808|新业务费|480|61359254
420|100|201808|新业务费|480|61326294
420|100|201808|新业务费|480|61373064
420|100|201808|市话本地费|126|61324844
420|100|201808|国内长途费(不含台港澳)|4284|61324294
420|100|201808|新业务费|480|61373098
420|100|201808|市话本地费|1350|61322834
420|100|201808|市话本地费|1800|61323174
420|100|201808|市话本地费|1760|61322904
420|100|201808|国内长途费(不含台港澳)|2136|61321714
420|100|201808|市话本地费|1206|61323354
420|100|201808|新业务费|780|61324064
420|100|201808|新业务费|480|61373170
420|100|201808|市话本地费|702|61326394
420|100|201808|市话本地费|1068|61322414
420|100|201808|新业务费|480|61322824
420|100|201808|国内长途费(不含台港澳)|15306|61323354
420|100|201808|市话本地费|220|61324574
420|100|201808|新业务费|640|61322504
420|100|201808|市话本地费|274|61321364
420|100|201808|新业务费|480|61373070
420|100|201808|国内长途费(不含台港澳)|8160|61359254
420|100|201808|国内长途费(不含台港澳)|3882|61321954
420|100|201808|新业务费|480|61325674
420|100|201808|新业务费|480|61373168
420|100|201808|市话本地费|180|61321714
420|100|201808|新业务费|480|61322054
420|100|201808|新业务费|960|61324784
420|100|201808|新业务费|640|61324574
420|100|201808|新业务费|480|61336332
420|100|201808|市话本地费|522|61321654
420|100|201808|国内长途费(不含台港澳)|432|61321114
420|100|201808|新业务费|480|61373185
420|100|201808|国内长途费(不含台港澳)|1956|61323184
420|100|201808|新业务费|480|61322694
420|100|201808|新业务费|480|61373069
420|100|201808|新业务费|480|61373088
420|100|201808|新业务费|480|61373142
420|100|201808|市话本地费|6168|61359205
420|100|201808|市话本地费|656|61323674
420|100|201808|新业务费|480|61373194
420|100|201808|市话本地费|36|61359404
420|100|201808|国内长途费(不含台港澳)|1746|61359513
420|100|201808|国内长途费(不含台港澳)|2160|61321824
420|100|201808|市话本地费|144|61321124
420|100|201808|市话本地费|412|61321114
420|100|201808|新业务费|480|61323814
420|100|201808|市话本地费|18|61324894
420|100|201808|新业务费|480|61373113
420|100|201808|市话本地费|4148|61357125
420|100|201808|市话本地费|620|61359423
420|100|201808|新业务费|480|61373179
420|100|201808|市话本地费|1924|61321974
420|100|201808|新业务费|480|61373160
420|100|201808|新业务费|480|61373114
420|100|201808|国内长途费(不含台港澳)|5772|61323174
420|100|201808|新业务费|960|61321354
420|100|201808|新业务费|480|61323314
420|100|201808|新业务费|480|61373408
420|100|201808|新业务费|480|61373128
420|100|201808|国内长途费(不含台港澳)|3728|61323254
420|100|201808|市话本地费|228|61322434
420|100|201808|新业务费|480|61323174
420|100|201808|新业务费|480|61373124
420|100|201808|新业务费|480|61326364
420|100|201808|市话本地费|4534|61359513
420|100|201808|国内长途费(不含台港澳)|564|61323674
420|100|201808|新业务费|480|61321864
420|100|201808|市话本地费|1036|61359543
420|100|201808|市话本地费|570|61321604
420|100|201808|新业务费|480|61373086
420|100|201808|市话本地费|160|61357923
420|100|201808|新业务费|960|61326864
420|100|201808|新业务费|480|61323264
420|100|201808|市话本地费|4504|61322234
420|100|201808|国内长途费(不含台港澳)|72|61325754
420|100|201808|市话本地费|3628|61342791
420|100|201808|新业务费|480|61373402
420|100|201808|新业务费|480|61321664
420|100|201808|新业务费|480|61323764
420|100|201808|新业务费|480|61373175
420|100|201808|市话本地费|18|61336332
420|100|201808|国内长途费(不含台港澳)|2140|61321354
420|100|201808|市话本地费|1494|61324584
420|100|201808|国内长途费(不含台港澳)|630|61322694
420|100|201808|市话本地费|1008|61322894
420|100|201808|新业务费|480|61322184
420|100|201808|新业务费|480|61326874
420|100|201808|国内长途费(不含台港澳)|846|61321274
420|100|201808|新业务费|480|61373050
420|100|201808|市话本地费|60|61359364
420|100|201808|新业务费|480|61324374
420|100|201808|新业务费|480|61373073
420|100|201808|新业务费|480|61325994
420|100|201808|市话本地费|796|61323304
420|100|201808|国内长途费(不含台港澳)|1794|61324584
420|100|201808|新业务费|480|61373186
420|100|201808|市话本地费|402|61322824
420|100|201808|市话本地费|858|61321134
420|100|201808|市话本地费|874|61322814
420|100|201808|新业务费|480|61323954
420|100|201808|市话本地费|54|61321214
420|100|201808|新业务费|480|61321654
420|100|201808|新业务费|640|61321524
420|100|201808|新业务费|480|61373410
420|100|201808|新业务费|480|61321404
420|100|201808|新业务费|960|61357313
420|100|201808|新业务费|480|61373061
420|100|201808|新业务费|480|61322834
420|100|201808|新业务费|480|61373188
420|100|201808|国内长途费(不含台港澳)|504|61321764
420|100|201808|国内长途费(不含台港澳)|294|61325994
420|100|201808|新业务费|480|61373404
420|100|201808|市话本地费|140|61359653
420|100|201808|新业务费|480|61359494
420|100|201808|新业务费|480|61373080
420|100|201808|新业务费|480|61373125
420|100|201808|新业务费|480|61322904
420|100|201808|新业务费|480|61359205
420|100|201808|新业务费|480|61373095
420|100|201808|市话本地费|58|61321354
420|100|201808|新业务费|480|61373197
420|100|201808|市话本地费|108|61321814
420|100|201808|国内长途费(不含台港澳)|2398|61322834
420|100|201808|市话本地费|2708|61321754
420|100|201808|市话本地费|20|61323264
420|100|201808|新业务费|480|61373052
420|100|201808|市话本地费|74|61357225
420|100|201808|市话本地费|342|61322094
420|100|201808|新业务费|480|61373144
420|100|201808|市话本地费|252|61324064
420|100|201808|市话本地费|210|61322054
420|100|201808|新业务费|480|61373087
420|100|201808|新业务费|480|61373060
420|100|201808|新业务费|480|61321464
420|100|201808|市话本地费|848|61324394
420|100|201808|市话本地费|56|61321824
420|100|201808|新业务费|480|61322124
420|100|201808|新业务费|480|61373140
420|100|201808|新业务费|960|61359521
420|100|201808|国内长途费(不含台港澳)|1776|61321364
420|100|201808|新业务费|480|61373053
420|100|201808|新业务费|480|61373190
420|100|201808|新业务费|480|61373403
420|100|201808|新业务费|480|61323384
420|100|201808|市话本地费|2338|61359593
420|100|201808|新业务费|480|61373166
420|100|201808|市话本地费|5376|61359144
420|100|201808|国内长途费(不含台港澳)|390|61322184
420|100|201808|国内长途费(不含台港澳)|132|61324684
420|100|201808|市话本地费|2774|61359254
420|100|201808|市话本地费|162|61322504
420|100|201808|新业务费|480|61373164
420|100|201808|新业务费|480|61329894
420|100|201808|新业务费|480|61373407
420|100|201808|市话本地费|922|61323954
420|100|201808|国内长途费(不含台港澳)|1506|61324574
420|100|201808|新业务费|480|61324984
420|100|201808|市话本地费|288|61359493
420|100|201808|新业务费|480|61359311
420|100|201808|国内长途费(不含台港澳)|18|61323304
420|100|201808|新业务费|480|61322604
420|100|201808|市话本地费|240|61322084
420|100|201808|市话本地费|218|61325754
420|100|201808|市话本地费|468|61359494
420|100|201808|国内长途费(不含台港澳)|3768|61322904
420|100|201808|新业务费|480|61373112
420|100|201808|新业务费|480|61373116
420|100|201808|新业务费|480|61324384
420|100|201808|国内长途费(不含台港澳)|714|61321974
420|100|201808|新业务费|480|61321564
420|100|201808|市话本地费|568|61325994
420|100|201808|新业务费|480|61359533
420|100|201808|新业务费|480|61325684
420|100|201808|市话本地费|132|61359533
420|124|201808|铁路本地话费|940|61321303
420|124|201808|市话本地费|1164|61322012
420|124|201808|新业务费|480|61321303
420|124|201808|基本月租费|3200|61322012
420|124|201808|铁路本地话费|650|61322012
420|124|201808|基本月租费|3200|61321303
420|104|201808|基本月租费|3200|61335842
420|104|201808|市话本地费|664|61323557
420|104|201808|新业务费|480|61323967
420|104|201808|市话本地费|172|61324837
420|104|201808|新业务费|480|61325427
420|104|201808|新业务费|480|61323267
420|104|201808|基本月租费|3200|61323457
420|104|201808|铁路长途费|1974|61323957
420|104|201808|市话本地费|300|61323067
420|104|201808|新业务费|480|61331612
420|104|201808|新业务费|480|61331480
420|104|201808|铁路长途费|12|61323857
420|104|201808|铁路本地话费|140|61327817
420|104|201808|基本月租费|3200|61331612
420|104|201808|基本月租费|2500|61331480
420|104|201808|国内长途费(不含台港澳)|834|61323457
420|104|201808|国内长途费(不含台港澳)|297|61338757
420|104|201808|基本月租费|3200|61327817
420|104|201808|市话本地费|40|61327817
420|104|201808|市话本地费|858|61325427
420|104|201808|市话本地费|704|61323967
420|104|201808|市话本地费|150|61323457
420|104|201808|新业务费|480|61323177
420|104|201808|铁路长途费|156|61325427
420|104|201808|铁路本地话费|690|61331612
420|104|201808|铁路本地话费|650|61324837
420|104|201808|市话本地费|1592|61323857
420|104|201808|国内长途费(不含台港澳)|696|61323967
420|104|201808|市话本地费|3884|61323267
420|104|201808|市话本地费|60|61326067
420|104|201808|铁路本地话费|370|61323457
420|104|201808|基本月租费|3200|61326067
420|104|201808|新业务费|480|61323957
420|104|201808|铁路本地话费|240|61335506
420|104|201808|基本月租费|3200|61323557
420|104|201808|市话本地费|168|61335506
420|104|201808|基本月租费|3200|61323857
420|104|201808|铁路本地话费|40|61326067
420|104|201808|铁路本地话费|40|61323177
420|104|201808|铁路本地话费|60|61323067
420|104|201808|市话本地费|468|61338757
420|104|201808|国内长途费(不含台港澳)(IP资费)|1050|61331612
420|104|201808|铁路本地话费|590|61323267
420|104|201808|基本月租费|3200|61323067
420|104|201808|基本月租费|3200|61326120
420|104|201808|铁路本地话费|840|61323737
420|104|201808|铁路本地话费|1770|61323257
420|104|201808|新业务费|480|61323067
420|104|201808|铁路本地话费|1870|61331120
420|104|201808|铁路本地话费|1400|61323957
420|104|201808|新业务费|480|61323557
420|104|201808|铁路本地话费|40|61326120
420|104|201808|国内长途费(不含台港澳)|954|61323067
420|104|201808|国内长途费(不含台港澳)|1218|61323257
420|104|201808|国内长途费(不含台港澳)|174|61335506
420|104|201808|基本月租费|3200|61331120
420|104|201808|新业务费|480|61335506
420|104|201808|新业务费|480|61327817
420|104|201808|新业务费|480|61331120
420|104|201808|铁路本地话费|660|61323967
420|104|201808|基本月租费|3200|61323737
420|104|201808|市话本地费|996|61331120
420|104|201808|基本月租费|3200|61323267
420|104|201808|新业务费|480|61326120
420|104|201808|市话本地费|1064|61323177
420|104|201808|铁路本地话费|1010|61325427
420|104|201808|市话本地费|920|61323737
420|104|201808|基本月租费|3200|61335506
420|104|201808|新业务费|480|61323857
420|104|201808|基本月租费|3200|61323177
420|104|201808|基本月租费|2500|61325427
420|104|201808|国内长途费(不含台港澳)|774|61323267
420|104|201808|铁路长途费|576|61331120
420|104|201808|基本月租费|3200|61324837
420|104|201808|基本月租费|3200|61323967
420|104|201808|新业务费|480|61338757
420|104|201808|市话本地费|820|61331612
420|104|201808|新业务费|480|61323457
420|104|201808|国内长途费(不含台港澳)|3582|61323957
420|104|201808|铁路本地话费|560|61338757
420|104|201808|铁路本地话费|960|61323557
420|104|201808|新业务费|480|61326067
420|104|201808|国内长途费(不含台港澳)|1416|61325427
420|104|201808|国内长途费(不含台港澳)(IP资费)|60|61331120
420|104|201808|国内长途费(不含台港澳)|168|61323737
420|104|201808|市话本地费|614|61323957
420|104|201808|铁路本地话费|490|61323857
420|104|201808|新业务费|960|61323737
420|104|201808|基本月租费|3200|61338757
420|104|201808|国内长途费(不含台港澳)|396|61323857
420|104|201808|基本月租费|3200|61323257
420|104|201808|新业务费|480|61323257
420|104|201808|新业务费|480|61324837
420|104|201808|基本月租费|3200|61323957
420|104|201808|国内长途费(不含台港澳)|798|61323177
420|41|201808|铁路本地话费|1170|61357472
420|41|201808|铁路长途费|45|61351250
420|41|201808|基本月租费|3200|61358091
420|41|201808|新业务费|480|61357412
420|41|201808|市话本地费|360|61358091
420|41|201808|铁路长途费|948|61358091
420|41|201808|铁路本地话费|73210|61351250
420|41|201808|市话本地费|3586|61357472
420|41|201808|铁路本地话费|60|61351251
420|41|201808|基本月租费|3200|61351250
420|41|201808|新业务费|480|61357472
420|41|201808|铁路本地话费|1530|61358091
420|41|201808|基本月租费|3200|61351251
420|41|201808|新业务费|480|61358091
420|41|201808|基本月租费|3200|61357412
420|41|201808|基本月租费|3200|61357472
420|153|201808|市话本地费|72|61633899
420|153|201808|市话本地费|2072|61636962
420|153|201808|国内长途费(不含台港澳)|204|61633911
420|153|201808|市话本地费|20|61636910
420|153|201808|市话本地费|130|61633911
420|7|201808|新业务费|160|61824839
420|7|201808|基本月租费|2500|61824839
420|95|201808|基本月租费|3200|61867908
420|95|201808|基本月租费|3200|61867905
420|95|201808|基本月租费|3200|61867903
420|95|201808|新业务费|640|61867905
420|95|201808|新业务费|640|61867908
420|95|201808|新业务费|640|61867903
420|24|201808|基本月租费|3200|62247714
420|24|201808|基本月租费|3200|61018505
420|24|201808|基本月租费|3200|62663265
420|90|201808|新业务费|400|61030085
420|90|201808|易套餐包月费|3000|61030085
420|63|201808|基本月租费|3200|61359166
420|63|201808|国内长途费(不含台港澳)|4612|61359166
420|63|201808|铁路本地话费|2490|61359146
420|63|201808|铁路本地话费|160|61359126
420|63|201808|市话本地费|1814|61359886
420|63|201808|铁路本地话费|4230|61359166
420|63|201808|市话本地费|1014|61359126
420|63|201808|基本月租费|3200|61359136
420|63|201808|市话本地费|1380|61359116
420|63|201808|新业务费|480|61359176
420|63|201808|基本月租费|3200|61359116
420|63|201808|新业务费|480|61359166
420|63|201808|铁路长途费|318|61359176
420|63|201808|新业务费|480|61359136
420|63|201808|市话本地费|5404|61359136
420|63|201808|基本月租费|3200|61359886
420|63|201808|新业务费|480|61359196
420|63|201808|市话本地费|1288|61359196
420|63|201808|新业务费|480|61359146
420|63|201808|国内长途费(不含台港澳)|90|61359886
420|63|201808|基本月租费|3200|61359196
420|63|201808|市话本地费|9696|61359166
420|63|201808|国内长途费(不含台港澳)|1470|61359116
420|63|201808|基本月租费|3200|61359186
420|63|201808|铁路本地话费|1630|61359196
420|63|201808|基本月租费|3200|61359146
420|63|201808|基本月租费|3200|61359176
420|63|201808|市话本地费|884|61359186
420|63|201808|基本月租费|3200|61359126
420|63|201808|国内长途费(不含台港澳)|6162|61359146
420|63|201808|市话本地费|1714|61359146
420|63|201808|新业务费|480|61359186
420|63|201808|市话本地费|1874|61359176
420|63|201808|国内长途费(不含台港澳)|1316|61359186
420|63|201808|铁路本地话费|1040|61359186
420|63|201808|新业务费|480|61359886
420|63|201808|铁路本地话费|1810|61359176
420|63|201808|铁路本地话费|2200|61359886
420|63|201808|新业务费|640|61359116
420|63|201808|铁路本地话费|3550|61359136
420|63|201808|国内长途费(不含台港澳)|13816|61359136
420|63|201808|铁路本地话费|940|61359116
420|41|201808|新业务费|480|61111622
420|41|201808|基本月租费|3200|61111622
420|170|201808|新业务费|480|61114128
420|170|201808|易套餐包月费|3800|61114128
420|149|201808|基本月租费|3200|61141079
420|108|201808|铁路本地话费|140|61330421
420|108|201808|国内长途费(不含台港澳)|36|61339540
420|108|201808|市话本地费|468|61335452
420|108|201808|基本月租费|3200|61324157
420|108|201808|新业务费|480|61324977
420|108|201808|新业务费|480|61335452
420|108|201808|新业务费|480|61339568
420|108|201808|铁路本地话费|690|61339568
420|108|201808|基本月租费|3200|61324167
420|108|201808|新业务费|480|61324157
420|108|201808|新业务费|480|61331938
420|108|201808|基本月租费|3200|61335372
420|108|201808|新业务费|480|61324667
420|108|201808|新业务费|480|61330421
420|108|201808|基本月租费|3200|61331833
420|108|201808|铁路本地话费|130|61330429
420|108|201808|新业务费|480|61336344
420|108|201808|铁路长途费|618|61339568
420|108|201808|市话本地费|3462|61339568
420|108|201808|市话本地费|660|61335372
420|108|201808|基本月租费|3200|61339568
420|108|201808|基本月租费|3200|61339022
420|108|201808|基本月租费|3200|61324977
420|108|201808|新业务费|480|61324877
420|108|201808|国内长途费(不含台港澳)(IP资费)|1620|61335372
420|108|201808|铁路本地话费|60|61335372
420|108|201808|市话本地费|1200|61330421
420|108|201808|新业务费|960|61324847
420|108|201808|国内长途费(不含台港澳)|5430|61330197
420|108|201808|市话本地费|7058|61324157
420|108|201808|新业务费|480|61331758
420|108|201808|国内长途费(不含台港澳)|5796|61335452
420|108|201808|铁路本地话费|80|61324977
420|108|201808|铁路本地话费|340|61330197
420|108|201808|市话本地费|54|61330422
420|108|201808|国内长途费(不含台港澳)|132|61324847
420|108|201808|新业务费|480|61330429
420|108|201808|新业务费|480|61323937
420|108|201808|铁路本地话费|350|61331758
420|108|201808|国内长途费(不含台港澳)|180|61324667
420|108|201808|市话本地费|20|61330199
420|108|201808|基本月租费|3200|61331791
420|108|201808|国内长途费(不含台港澳)(IP资费)|990|61330421
420|108|201808|基本月租费|3200|61324667
420|108|201808|国内长途费(不含台港澳)(IP资费)|5070|61339568
420|108|201808|市话本地费|570|61324847
420|108|201808|国内长途费(不含台港澳)|2472|61324157
420|108|201808|市话本地费|892|61330429
420|108|201808|铁路本地话费|220|61339540
420|108|201808|铁路长途费|1098|61339022
420|108|201808|国内长途费(不含台港澳)|204|61324977
420|108|201808|基本月租费|3200|61330421
